SOURCE,Code,Naam,SAMENGESTELDE NAAM,GEFACTUREERD: indien aankoopfactuur,Aantal gewonnen deals,Aantal verloren deals,Aantal open deals ,STATUS PROJECTS OR DEALS,Klantstatus EXACT,COMMENT HANNE,STATUS JUIST,COMMENT PIETER,Plaats,Land,Klant,Leverancier,Contactpersoon,Btw-systeem overheid,Concurrent,Moederonderneming,Opmerkingen,Sector,Subsector,Uitsluiten van mailing,Verdeler,Website,Verdeler (Ja/Nee),Classificatie 1: Doelgroep,Classificatie 2: Product,Classificatie 3: Klantstatus SB,Classificatie 4: PRIO,Adres,Bedrijfsgrootte,BIM Vacatures jobdigger,BIM linkedin salesnav,BIM vacatures bizzy,klasse678,bizzy andere,website domain,activiiteiten (bizzy),sector (linkedin)
Exact,953,Woonpunt Waas,953 - Woonpunt Waas,Factuur,0,0,0,Klant,Klant,Klopt: klant,Klant ,,Beveren,België,V, ,Karin Beeldens, , ,,"Rechtsvorm: Coöperatieve vennootschap met beperkte aansprakelijkheid (Cooperative society with limited liability)BesteDe huisvestingsmaatschappijen en de sociaal verhuurkantoren slaan de handen in elkaar om samen woonmaatschappijen te vormen. Verspreid over heel Vlaanderen komen er in totaal 42 regionale woonmaatschappijen. Het doel? Eén centraal aanspreekpunt, efficiënt werken en een klantvriendelijke dienstverlening verzameld onder één dak in de regio. Woonpunt WaasVanaf 22 juni 2023 vormen WoonAnker Waas, Woonpunt Schelde-Rupel, Gewestelijke Maatschappij voor Huisvesting en Sociaal Verhuurkantoor Waasland één nieuwe woonmaatschappij in de regio Beveren, Kruibeke, Zwijndrecht, Stekene en Sint-Gillis-Waas. De nieuwe woonmaatschappij krijgt de naam Woonpunt Waas. Uw facturatieEr is uiteraard heel wat te regelen. Ook uw facturatie (voor werken uitgevoerd in Zwijndrecht/Burcht) dient aangepast te worden want Woonpunt Schelde-Rupel bestaat vanaf 22 juni 2023 niet meer. Dit wijzigt vanaf 22 juni 2023:Onze benaming: Woonpunt WaasHet ondernemingsnummer: BE 0405.085.163Ons financieel rekeningnummer: BE10 4153 0745 0104Digitale facturatie Digitale facturatieWe gaan met Woonpunt Waas over naar digitalisering van alle facturen. Dit geeft ons de kans om efficiënter, productiever én meer ecologisch te werken.Facturen op papier worden vanaf 22 juni 2023 niet meer aanvaard. Onze voorkeur gaat uit naar elektronische facturen via het Mercurius platform (https://overheid.vlaanderen.be/overheidsopdrachten-en-raamcontracten/e-invoicing-en-e-procurement/e-invoicing).Als dit voor u niet mogelijk is, kan u de facturen via e-mail bezorgen in een pdf-formaat. De naam van het bestand moet dan de bedrijfsnaam en het factuurnummer bevatten.U mag deze bestanden dan mailen naar:  woonpuntwaas@billtobox.be Bent u aannemer, leverancier of dienstverlener en werd de opdracht aan u gegeven via een bestelbon, dan dient het bestelbonnummer te worden vermeld op de factuur. Wij vestigen er uw aandacht op dat elke factuur die wordt aangeboden buiten het voorgestelde systeem, niet zal betaald worden en ook geen aanleiding zal geven tot het aanrekenen van intresten. Bij vragen kan u steeds contact opnemen met onze financiële dienst ( 03 750 95 34 (Peggy De Munck).",O - Openbaar bestuur en defensie; verplichte sociale verzekeringen,84 - Openbaar bestuur en defensie; verplichte sociale verzekeringen, ,,, ,Overheden,Techniekenstudies,,,Diederik Van Beverenlaan(BEV) 11,,,,,,,,,
Exact,976,Don Bosco Centrale - Centrale Don Bosco,976 - Don Bosco Centrale - Centrale Don Bosco,Factuur,1,0,0,Klant,Klant,Klopt: klant,Klant ,,Sint-Pieters-Woluwe,België,V, ,Stephan Vandevoort, , ,,Rechtsvorm: Vereniging zonder winstoogmerk (Not-for-profit association),O - Openbaar bestuur en defensie; verplichte sociale verzekeringen,84 - Openbaar bestuur en defensie; verplichte sociale verzekeringen, ,,, ,Overheden,Techniekenstudies,,,François Gaystraat 129,,,,,,,,,
Exact,1015,Vrij Katholiek Onderwijs Lede,1015 - Vrij Katholiek Onderwijs Lede,Factuur,0,0,0,Klant,Klant,Klopt: klant,Klant ,,Lede,België,V, ,Tim Moens, , ,,Rechtsvorm: Vereniging zonder winstoogmerk (Not-for-profit association),O - Openbaar bestuur en defensie; verplichte sociale verzekeringen,84 - Openbaar bestuur en defensie; verplichte sociale verzekeringen, ,,, ,Onderwijs,Techniekenstudies,,,Broeder de Saedeleerstraat 6,,,,,,,,,
Exact,1016,Tijdelijke Maatschap ROCO,1016 - Tijdelijke Maatschap ROCO,Factuur,1,0,0,Klant,Klant,Klopt: klant,Klant ,,Wilrijk (Antwerpen),België,V,V,Robin Collard, , ,,,F - Bouwnijverheid,42 - Weg- en waterbouw, ,,www.roco.be/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Laarstraat 16 bus 1 - Garden square Blok C,,,,,,,roco,,
Exact,1034,DE THUISBOUWER,1034 - DE THUISBOUWER,Factuur,1,0,0,Klant,Klant,Klopt: klant,Klant ,,Zele,België,V, ,Kathleen Hoogewys, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),O - Openbaar bestuur en defensie; verplichte sociale verzekeringen,84 - Openbaar bestuur en defensie; verplichte sociale verzekeringen, ,,www.dethuisbouwer.be/, ,Overheden,Techniekenstudies,,,Acacialaan 49/w13,,,,,,,dethuisbouwer,,
Exact,1084,OZCS SCHOLENGROEP BTWE,1084 - OZCS SCHOLENGROEP BTWE,Factuur,0,0,0,Klant,Klant,Klopt: klant,Klant ,,VORSELAAR,België,V, ,Nico Mijnendonckx, , ,,Rechtsvorm: BTW-eenheid (VAT Entity),P - Onderwijs,85 - Onderwijs, ,,, ,Onderwijs,Techniekenstudies,6_Suspect OVZ,,KERKSTRAAT 13,,,,,,,,,
Exact,631,HYE,631 - HYE,Factuur,0,2,3,Klant,Klant,Klopt: klant,Klant ,,Zwijndrecht,België,V, ,Manu Van Gompel, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.hye.be/, ,Aannemers,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Kruibeeksesteenweg 162,,,,,,,hye,,
Exact,522,FRANKI  CONSTRUCT,522 - FRANKI  CONSTRUCT,Factuur,0,1,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Flémalle,België,V, ,Rudy Aelvoet, , ,,,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.willemen.be/nl/aannemer/franki-construct, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Chemin des Moissons 10,,,,,,FRANKI  CONSTRUCT,willemen,Bouw - Bouw van infrastructuur - Woningbouw,
Exact,698,KULAPRO,698 - KULAPRO,Factuur,0,1,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Lubbeek,België,V, ,Bertrand Schrevens, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),C - Industrie,32 - Overige industrie, ,,www.kulapro.be/, ,Industrie,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Staatsbaan(LUB) 187,,,,,,,kulapro,,
Exact,696,ISOCAB CONSTRUCT,696 - ISOCAB CONSTRUCT,Factuur,0,0,1,Suspect: demonstratie,Klant,Geen project wel factuur?,Inactieve klant,,Ingelmunster,België,V, ,Wouter Doclo, , ,,Rechtsvorm: Naamloze vennootschap (Limited company)Contactpersoon: Doclo,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.isocabconstruct.be/nl, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Zuidkaai 8,,,,,,,isocabconstruct,,
Exact,263,VLAPEX - Ingenieurs- en expertisebureau,263 - VLAPEX - Ingenieurs- en expertisebureau,Factuur,1,0,0,Niet (meer) interessant als deal,Klant,Geen project wel factuur?,Inactieve klant,,Sint-Gillis-Waas,België,V,V,Stijn van landeghem, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Techniekenstudies,,,Okkevoordestraat 34 d,,,,,,,,,
Exact,276,B&S-fabriek,276 - B&S-fabriek,Factuur,0,0,0,Niet (meer) interessant als deal,Klant,Geen project wel factuur?,Inactieve klant,,Mortsel,België,V,V,, , ,,,I - Verschaffen van accommodatie en maaltijden,56 - Eet- en drinkgelegenheden, ,,, ,Geen doelgroep,,,,Herman Ullenslei 38,,,,,,,,,
Exact,282,DELTA CONSULTING,282 - DELTA CONSULTING,Factuur,0,0,0,Niet (meer) interessant als deal,Klant,Geen project wel factuur?,Inactieve klant,,Putte,België,V,V,Leo Kerremans, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Techniekenstudies,,,Mechelbaan 657,,,,,,,,,
Exact,307,WILLEMEN FINANCE,307 - WILLEMEN FINANCE,Factuur,0,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Mechelen,België,V, ,Kenneth Claes, , ,,,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Aannemers,Simplebim,,,Boerenkrijgstraat 133,,,,,,,,,
Exact,308,TITAAN architecten,308 - TITAAN architecten,Factuur,0,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Antwerpen,België,V,V,Benjamin Verhees, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Willem Van Laarstraat 26,,,,,,,,,
Exact,366,GROEP VAN ROEY,366 - GROEP VAN ROEY,Factuur,1,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,Rijkevorsel,België,V, ,Nic Maes, , ,,,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Aannemers,Simplebim,4_Klant OVZ,1_Korte termijn (0-6m),Oostmalsesteenweg 261,,,,,,GROEP VAN ROEY,,Bouw - Woningbouw,
Exact,447,Fleur en Tine,447 - Fleur en Tine,Factuur,0,0,0,Niet (meer) interessant als deal,Klant,Geen project wel factuur?,Inactieve klant,,Berchem (Antwerpen),België,V, ,, , ,,,Q - Menselijke gezondheidszorg en maatschap-pelijke dienstverlening,86 - Menselijke gezondheidszorg, ,,, ,Geen doelgroep,,,,Grote Steenweg 13,,,,,,,,,
Exact,460,WOONPUNT SCHELDE-RUPEL,460 - WOONPUNT SCHELDE-RUPEL,Factuur,0,0,0,Niet (meer) interessant als deal,Klant,Geen project wel factuur?,Inactieve klant,,Zwijndrecht,België,V, ,Chantal Cuypers, , ,,,L - Exploitatie van en handel in onroerend goed,68 - Exploitatie van en handel in onroerend goed, ,,www.woonpuntschelderupel.be, ,Overheden,,,,Struikheidelaan 2,,,,,,,woonpuntschelderupel,,
Exact,498,ANTWERPSE BOUWWERKEN,498 - ANTWERPSE BOUWWERKEN,Factuur,1,0,1,Klant,Klant,Geen project wel factuur?,Klant ,,Antwerpen,België,V, ,Stefaan Neerinck, , ,,Klasse 8,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.antwerpsebouwwerken.be, ,Aannemers,Simplebim,4_Klant OVZ,1_Korte termijn (0-6m),Bouwensstraat 21,,,,,,,antwerpsebouwwerken,,
Exact,519,SWECO BELGIUM,519 - SWECO BELGIUM,Factuur,1,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,Brussel,België,V, ,Marleen Steyaert, ,V,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.swecobelgium.be, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Arenbergstraat 13 1,,,,SWECO - AMIRATO,,SWECO BELGIUM,swecobelgium,Stadsarchitecten,
Exact,521,JOS DEJONGH BOUWONDERNEMING,521 - JOS DEJONGH BOUWONDERNEMING,Factuur,0,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Kalmthout,België,V, ,Ibe van den Buijs, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.josdejongh.be/, ,Aannemers,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Kwade Weide 3,,,,,,,josdejongh,,
Exact,622,EEG,622 - EEG,Factuur,1,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,Wevelgem,België,V, ,Riemer Van Campe, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.eeg.be/nl/, ,Installateur,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Oostlaan 5,,,,EEG,,,eeg,,
Exact,647,Lambrecht Marlies,647 - Lambrecht Marlies,Factuur,1,0,0,Niet (meer) interessant als deal,Klant,Geen project wel factuur?,Inactieve klant,,Oud-Turnhout,België,V, ,Lambrecht Marlies, , ,,,,, ,,, ,Geen doelgroep,,,,Brouwerstraat 2,,,,,,,,,
Exact,661,MBG,661 - MBG,Factuur,1,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Antwerpen,België,V, ,Nelis Van Loock, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Laarstraat 16 b12,,,,,,MBG,,Bouw - Bouw van kantoorgebouwen - Woningbouw,
Exact,672,Ascrotech,672 - Ascrotech,Factuur,0,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Zwijndrecht,België,V, ,Kris Van Hoye, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),,, ,,, ,Geen doelgroep,,,,Schuttershof 10,,,,,,,,,
Exact,676,MACHIELS BUILDING SOLUTIONS,676 - MACHIELS BUILDING SOLUTIONS,Factuur,1,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Hasselt,België,V,V,Tom Hillen, , ,,Rechtsvorm: Naamloze vennootschap (Limited company)[Tom Anthoni 30-11-2022 10:16 (GMT +01:00)] contactadres op website komt niet overeen met adres uit databank Graydon??,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.machielsbuildingsolutions.be/, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Ekkelgaarden 16,,,,MACHIELS BUILDING SOLUTIONS,,,machielsbuildingsolutions,,
Exact,677,Bouwonderneming Haex,677 - Bouwonderneming Haex,Factuur,1,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Oudsbergen,België,V, ,Sven Vanoppen, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.haex.be/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Klein-Heidestraat 25,,,,,,Bouwonderneming Haex,haex,Bouw - Woningbouw,
Exact,690,DEMOCO GROUP,690 - DEMOCO GROUP,Factuur,1,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,Hasselt,België,V, ,Rudy De Smedt, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Herkenrodesingel 4B,,,,,,DEMOCO,,Bouw - Woningbouw,
Exact,695,N.V. BESIX S.A.,695 - N.V. BESIX S.A.,Factuur,1,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,Woluwe-Saint-Lambert,België,V,V,Frederic Pierre, , ,,Rechtsvorm: Naamloze vennootschap (Limited company)contactpersoon: Alexandra Dhanis,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.besix.com/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Avenue des Communautés 100,,,,N.V. BESIX S.A.,,,besix,,
Exact,713,Van Laere,713 - Van Laere,Factuur,1,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,Zwijndrecht,België,V, ,Patrick De Kinder, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.vanlaere.be/nl/, ,Aannemers,Simplebim,4_Klant OVZ,1_Korte termijn (0-6m),Baarbeek 14,,,,,,Van Laere,vanlaere,Woningbouw,
Exact,716,ARTES GROUP,716 - ARTES GROUP,Factuur,1,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Kruibeke,België,V, ,Celine Dequidt, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.artesgroup.be/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Burchtstraat 89,,,,,,,artesgroup,,
Exact,717,DURABRIK WONINGBOUW,717 - DURABRIK WONINGBOUW,Factuur,1,0,1,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,DRONGEN,België,V, ,Finnegan De Vuyst, , ,,Rechtsvorm: Naamloze vennootschap (Limited company)Inactief,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.durabrik.be/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Landegemstraat 10,,,,,,,durabrik,,
Exact,722,VAN TORNHAUT,722 - VAN TORNHAUT,Factuur,1,0,1,Klant,Klant,Geen project wel factuur?,Klant ,,Aalter,België,V, ,Ruben Ballegeer, , ,,Rechtsvorm: Vennootschap of vereniging zonder rechtspersoonlijkheid (Unincorporated company or association),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.vantornhaut.be/, ,Aannemers,Simplebim,4_Klant OVZ,1_Korte termijn (0-6m),Knokkebaan 25,,,,,,,vantornhaut,,
Exact,731,Huybreckx,731 - Huybreckx,Factuur,1,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Turnhout,België,V, ,Jef Vannooten, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.huybreckx.be/, ,Aannemers,Simplebim,4_Klant OVZ,1_Korte termijn (0-6m),Kastelein 57,,,,,,,huybreckx,,
Exact,743,VYNCKE,743 - VYNCKE,Factuur,1,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Harelbeke,België,V, ,Peter Peirs, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Gentsesteenweg 224,,,,,,,,,
Exact,788,DATA-BUILD,788 - DATA-BUILD,Factuur,1,0,1,Klant,Klant,Geen project wel factuur?,Klant ,,Essen,België,V, ,Bjorn Theuns, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Simplebim,4_Klant OVZ,1_Korte termijn (0-6m),Dennenlaan 10,,,,,,,,,
Exact,810,ARCADIS BELGIUM,810 - ARCADIS BELGIUM,Factuur,1,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Brussel,België,V, ,Kenneth Van Steenwinkel, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Markiesstraat 1,,,,,,ARCADIS BELGIUM,,Engineering,
Exact,823,TUCAN MANAGEMENT,823 - TUCAN MANAGEMENT,Factuur,1,0,0,Niet (meer) interessant als deal,Klant,Geen project wel factuur?,Inactieve klant,,Edegem,België,V, ,Bart Hermans, , ,,Rechtsvorm: Eenpersoons besloten vennootschap met beperkte aansprakelijkheid (Single-member limited liability company),,, ,,, ,Geen doelgroep,,,,Jachtlaan 28,,,,,,,,,
Exact,845,ONS PEUTERHUISJE vereniging zonder winstoogmerk,845 - ONS PEUTERHUISJE vereniging zonder winstoogmerk,Factuur,0,0,0,Niet (meer) interessant als deal,Klant,Geen project wel factuur?,Inactieve klant,,Zwijndrecht,België,V, ,Heidi Thys, , ,,Rechtsvorm: Vereniging zonder winstoogmerk (Not-for-profit association),,, ,,, ,Overheden,Techniekenstudies,,,Schoolstraat 30,,,,,,,,,
Exact,866,Dillen Bouwteam,866 - Dillen Bouwteam,Factuur,0,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Balen,België,V, ,Priscilla Boonen, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Aannemers,Simplebim,4_Klant OVZ,1_Korte termijn (0-6m),Puttestraat 15,,,,,,,,,
Exact,867,B SOLUTIONS,867 - B SOLUTIONS,Factuur,1,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Gembloux,België,V, ,Alain Kata, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.bsolutions.be/, ,Studiebureaus,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),"Rue Louis Genonceaux,Isnes 12",,,,,,,bsolutions,,
Exact,934,ARCHITECTENBUREAU TECTONIC,934 - ARCHITECTENBUREAU TECTONIC,Factuur,4,1,0,Klant,Klant,Geen project wel factuur?,Klant ,,Boechout,België,V, ,Tom De Smedt, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.tectonic.be/, ,Architecten,Techniekenstudies,6_Suspect OVZ,2_middenlange termijn (6-12m),Heuvelstraat 57,,,,,,,tectonic,,
Exact,959,HIMMOS LAND,959 - HIMMOS LAND,Factuur,0,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,Antwerpen,België,V, ,Rob Anthonissen, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Ontwikkelaars,Modelleren Technieken,4_Klant OVZ,1_Korte termijn (0-6m),Mechelsesteenweg 271,,,,,,,,,
Exact,1019,BOUWBEDRIJF DETHIER,1019 - BOUWBEDRIJF DETHIER,Factuur,0,0,0,Lost: prospect,Klant,Geen project wel factuur?,Inactieve klant,,Alken,België,V, ,Hannes Benaets, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.groepdethier.be/, ,Aannemers,Simplebim,1_Actieve klant Datacubist,,Industrieterrein Kolmen 1107,,,,,,BOUWBEDRIJF DETHIER,groepdethier,Bouw - Woningbouw,
Exact,1039,CECOM CENTRE SA,1039 - CECOM CENTRE SA,Factuur,0,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,SAINT-GILLES,België,V, ,François Vandecan, , ,,Rechtsvorm: Naamloze vennootschap (Limited company)Inactief,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,, ,Aannemers,Simplebim,4_Klant OVZ,,AVENUE BRUGMANN 27 A,,,,,,,,,
Exact,1045,ASSAR BE ARCHITECTS srl,1045 - ASSAR BE ARCHITECTS srl,Factuur,0,0,0,Klant,Klant,Geen project wel factuur?,Klant ,,Bruxelles,België,V,V,, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Chaussée de La Hulpe 181/2,,,,,,ASSAR BE ARCHITECTS,,Bouwarchitecten - Stadsarchitecten,
Exact,433,POOT ARCHITECTUUR,433 - POOT ARCHITECTUUR,Factuur,0,2,0,Lost: prospect,Prospect,Prospect wel factuur?,Inactieve klant,,Antwerpen,België, , ,Sarah Poot, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.poot-architectuur.be, ,Architecten,Techniekenstudies,,,Vrijheidstraat 32 15,5 - 9 medewerkers,,,,,,poot-architectuur,,
Exact,438,Renders,438 - Renders,,0,0,0,Inactieve klant,Klant,Inactieve klant geen factuur?,niet duidelijk,,Schoten,België,V, ,Sabine Renders, , ,,,,, ,,, ,Geen doelgroep,,,,Hertendreef 33,,,,,,,,,
Exact,448,Battha,448 - Battha,,0,0,0,Inactieve klant,Klant,Inactieve klant geen factuur?,niet duidelijk,,Deurne (Antwerpen),België,V, ,, , ,,,,, ,,, ,Geen doelgroep,,,,Van Deynsestraat 63,,,,,,,,,
Exact,449,Van Roy - Tas - Schurmans,449 - Van Roy - Tas - Schurmans,,0,0,0,Inactieve klant,Klant,Inactieve klant geen factuur?,niet duidelijk,,,België,V, ,, , ,,,,, ,,, ,Geen doelgroep,,,,,,,,,,,,,
Exact,642,Anke Verhaert,642 - Anke Verhaert,,0,0,0,Inactieve klant,Klant,Inactieve klant geen factuur?,niet duidelijk,,Brasschaat,België,V, ,Anke Verhaert, , ,,,,, ,,, ,Geen doelgroep,,,,Linthoutlei 36,,,,,,,,,
Exact,559,VANHOUT,559 - VANHOUT,,0,0,2,Klant,Klant,Wel project (nog) geen factuurN,niet duidelijk,,Geel,België,V, ,Yasmine Van Roosbroeck, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.vanhout.be/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Lammerdries 12,,,,,,VANHOUT,vanhout,Bouw - Woningbouw,
Exact,278,Collectief Noord Architecten,278 - Collectief Noord Architecten,,0,0,0,Klant,Klant,Wel project (nog) geen factuurN,niet duidelijk,,Antwerpen,België,V, ,Erik Wieërs, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.collectiefnoord.be/, ,Architecten,Techniekenstudies,,,Lange Beeldekensstraat 104B,,,,,,,collectiefnoord,,
Exact,437,Baeyens Sander,437 - Baeyens Sander,,0,0,0,Klant,Klant,Wel project (nog) geen factuurN,niet duidelijk,,Nieuwkerken-Waas,België,V, ,Ine Baeyens, , ,,,,, ,,, ,Geen doelgroep,,,,Dr. Van Raemdonckstraat 9,,,,,,,,,
